net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_disallow;type_id;type_numLanes;type_oneway;type_priority;type_speed;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_shape;edge_to;edge_type;param_key;param_value;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;connection_keepClear
5;5.50;1.20;;;;;;;;;;;internal;:49429417_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_5_0;0;14.44;1337.64,587.83 1337.16,602.27;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_6_0;0;4.10;1337.64,587.83 1336.97,591.68 1336.86,591.84;8.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_7_0;0;1.44;1337.64,587.83 1336.80,589.00;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_16;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_16_0;0;10.14;1336.86,591.84 1335.22,594.38 1332.41,595.94 1328.54,596.35;8.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_17;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_17_0;0;3.23;1336.80,589.00 1335.99,589.38 1335.20,588.95 1334.44,587.73;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_8_0;0;9.05;1328.66,593.15 1331.12,592.89 1332.91,591.90 1334.01,590.18 1334.44,587.73;6.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_9;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_9_0;0;14.43;1328.66,593.15 1343.08,593.55;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_10_0;0;14.20;1328.66,593.15 1332.49,593.84 1335.19,595.59 1336.74,598.40 1337.16,602.27;8.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_11;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_11_0;0;4.67;1328.66,593.15 1329.83,594.00 1330.20,594.81 1329.77,595.59 1328.54,596.35;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_12;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_12_0;0;9.05;1333.96,602.15 1333.69,599.69 1332.70,597.91 1330.98,596.79 1328.54,596.35;6.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_13;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_13_0;0;14.43;1333.96,602.15 1334.44,587.73;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_14;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_14_0;0;4.05;1333.96,602.15 1334.64,598.33 1334.73,598.19;8.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_15;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_15_0;0;1.44;1333.96,602.15 1334.80,600.98;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_18;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_18_0;0;10.20;1334.73,598.19 1336.39,595.62 1339.21,594.03 1343.08,593.55;8.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429417_19;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429417_19_0;0;3.23;1334.80,600.98 1335.61,600.61 1336.40,601.04 1337.16,602.27;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_0_0;0;9.03;1344.85,537.59 1342.39,537.85 1340.60,538.84 1339.50,540.56 1339.07,543.00;6.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_1_0;0;14.41;1344.85,537.59 1330.45,537.09;6.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_2_0;0;11.74;1344.85,537.59 1341.01,537.10 1338.30,535.96 1336.70,534.15 1336.23,531.68;7.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_3_0;0;11.21;1339.43,531.79 1339.07,543.00;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_4_0;0;2.51;1339.43,531.79 1338.80,534.22;7.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_5_0;0;1.44;1339.43,531.79 1338.59,532.96;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_9;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_9_0;0;9.22;1338.80,534.22 1337.09,535.92 1334.31,536.87 1330.45,537.09;7.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_10_0;0;3.23;1338.59,532.96 1337.78,533.34 1336.99,532.91 1336.23,531.68;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_6_0;0;9.05;1335.87,542.89 1335.60,540.43 1334.61,538.64 1332.89,537.53 1330.45,537.09;6.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_7_0;0;11.22;1335.87,542.89 1336.23,531.68;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_8_0;0;1.44;1335.87,542.89 1336.71,541.72;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49429420_11;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49429420_11_0;0;3.23;1336.71,541.72 1337.52,541.35 1338.31,541.77 1339.07,543.00;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_0_0;0;11.21;1180.87,932.76 1169.67,932.40;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_0_1;1;11.21;1180.97,929.56 1169.77,929.20;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_2_0;0;2.37;1180.97,929.56 1178.72,928.79;8.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_3_0;0;1.44;1180.97,929.56 1179.79,928.72;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_11;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_11_0;0;12.20;1178.72,928.79 1178.54,928.73 1176.87,926.43 1175.94,922.64 1175.76,917.38;8.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_12;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_12_0;0;3.23;1179.79,928.72 1179.42,927.91 1179.85,927.12 1181.07,926.36;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_4_0;0;9.04;1169.98,922.80 1172.44,922.53 1174.22,921.54 1175.33,919.82 1175.76,917.38;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_5_0;0;11.20;1169.98,922.80 1181.17,923.16;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_5_1;1;11.20;1169.87,926.00 1181.07,926.36;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_7_0;0;1.44;1169.87,926.00 1171.05,926.84;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_13;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_13_0;0;3.23;1171.05,926.84 1171.42,927.65 1170.99,928.44 1169.77,929.20;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_8_0;0;9.03;1175.08,938.18 1174.81,935.71 1173.82,933.93 1172.10,932.83 1169.67,932.40;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_9;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_9_0;0;20.80;1175.08,938.18 1175.76,917.38;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456157_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456157_10_0;0;14.57;1175.08,938.18 1175.60,932.94 1176.77,929.22 1178.60,927.03 1181.07,926.36;8.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456159_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456159_0_0;0;9.03;1173.53,813.71 1175.99,813.44 1177.78,812.45 1178.88,810.73 1179.31,808.29;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456159_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456159_1_0;0;11.20;1173.53,813.71 1184.73,814.07;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456159_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456159_2_0;0;11.20;1178.95,819.49 1179.31,808.29;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456159_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456159_3_0;0;9.03;1178.95,819.49 1179.38,817.05 1180.48,815.33 1182.27,814.34 1184.73,814.07;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456161_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456161_0_0;0;11.17;1188.23,701.81 1177.07,701.46;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456161_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456161_1_0;0;9.00;1188.23,701.81 1185.80,701.39 1184.09,700.29 1183.10,698.52 1182.84,696.06;6.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456161_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456161_2_0;0;9.01;1182.48,707.23 1182.20,704.78 1181.21,703.00 1179.50,701.89 1177.07,701.46;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456161_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456161_3_0;0;11.18;1182.48,707.23 1182.84,696.06;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456163_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456163_0_0;0;10.87;1191.91,591.60 1181.06,591.06;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456163_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456163_1_0;0;4.67;1191.91,591.60 1190.74,590.77 1190.36,589.95 1190.79,589.17 1192.01,588.41;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456163_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456163_2_0;0;10.75;1181.28,587.86 1192.01,588.41;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456163_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456163_3_0;0;4.67;1181.28,587.86 1182.42,588.74 1182.76,589.57 1182.31,590.34 1181.06,591.06;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456163_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456163_4_0;0;8.85;1186.26,596.89 1186.01,594.48 1185.06,592.70 1183.41,591.56 1181.06,591.06;6.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49456163_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49456163_5_0;0;11.50;1186.26,596.89 1186.74,593.11 1187.85,590.44 1189.61,588.87 1192.01,588.41;7.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_0_0;0;9.03;989.92,926.60 987.45,926.87 985.68,927.87 984.59,929.59 984.18,932.04;6.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_1_0;0;14.43;989.92,926.60 975.51,926.21;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_1_1;1;14.43;990.02,923.40 975.58,923.01;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_3_0;0;1.44;990.02,923.40 988.85,922.57;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_12;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_12_0;0;3.23;988.85,922.57 988.47,921.75 988.90,920.97 990.13,920.21;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_4_0;0;9.06;984.79,911.22 985.05,913.68 986.05,915.47 987.77,916.58 990.23,917.01;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_5_0;0;20.85;984.79,911.22 984.18,932.04;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_5_1;1;20.85;981.59,911.10 980.98,931.97;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_7_0;0;14.64;981.59,911.10 981.05,916.36 979.87,920.10 978.04,922.32 975.58,923.01;8.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_8_0;0;14.50;975.71,916.62 990.23,917.01;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_8_1;1;14.50;975.64,919.82 990.13,920.21;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_10;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_10_0;0;2.38;975.64,919.82 977.91,920.56;8.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_11;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_11_0;0;1.44;975.64,919.82 976.83,920.64;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_13;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_13_0;0;12.22;977.91,920.56 978.08,920.62 979.78,922.91 980.75,926.70 980.98,931.97;8.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457016_14;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457016_14_0;0;3.23;976.83,920.64 977.21,921.45 976.79,922.24 975.58,923.01;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457019_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457019_0_0;0;9.03;988.79,802.21 989.06,804.67 990.04,806.45 991.75,807.56 994.19,807.99;6.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457019_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457019_1_0;0;11.23;988.79,802.21 988.38,813.43;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457019_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457019_1_1;1;11.23;985.60,802.09 985.19,813.31;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457019_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457019_3_0;0;14.42;979.79,807.53 994.19,807.99;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457019_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457019_4_0;0;9.03;979.79,807.53 982.23,807.96 983.94,809.07 984.92,810.85 985.19,813.31;6.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457020_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457020_0_0;0;9.00;998.40,695.52 995.95,695.80 994.17,696.79 993.06,698.49 992.61,700.91;6.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457020_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457020_1_0;0;14.34;998.40,695.52 984.08,694.99;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457020_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457020_2_0;0;11.13;993.04,689.78 992.61,700.91;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457020_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457020_2_1;1;11.13;989.84,689.67 989.42,700.78;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457020_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457020_4_0;0;8.96;989.84,689.67 989.40,692.09 988.30,693.78 986.52,694.75 984.08,694.99;6.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_0_0;0;9.03;1002.27,585.42 999.81,585.69 998.03,586.68 996.92,588.39 996.48,590.83;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_1_0;0;14.40;1002.27,585.42 987.88,584.93;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_2_0;0;1.44;1002.27,585.42 1001.10,584.58;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_6;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_6_0;0;3.23;1001.10,584.58 1000.72,583.77 1001.15,582.98 1002.38,582.22;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_3;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_3_0;0;14.40;987.99,581.74 1002.38,582.22;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_4;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_4_0;0;2.51;987.99,581.74 990.42,582.37;7.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_5;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_5_0;0;1.44;987.99,581.74 989.16,582.58;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_7;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_7_0;0;9.21;990.42,582.37 992.11,584.08 993.07,586.86 993.28,590.72;7.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49457022_8;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49457022_8_0;0;3.23;989.16,582.58 989.53,583.39 989.11,584.18 987.88,584.93;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49460068_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49460068_0_0;0;0.31;1412.18,764.75 1412.17,765.06;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49460068_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49460068_1_0;0;0.26;1408.98,764.96 1408.98,764.70;11.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49471393_0;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49471393_0_0;0;9.03;682.03,916.67 679.57,916.94 677.79,917.94 676.70,919.66 676.29,922.10;6.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49471393_1;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49471393_1_0;0;4.67;682.13,913.47 680.96,912.63 680.59,911.82 681.01,911.03 682.24,910.27;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;internal;:49471393_2;tram rail_urban rail rail_electric rail_fast ship cable_car subway;:49471393_2_0;0;9.07;676.89,901.29 677.16,903.75 678.15,905.54 679.88,906.65 682.34,907.08;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
